Tamanho do dicionário: 18335
Quantidade de comparações: 65032513
Tempo para montar a tabela: 1283 milissegundos

Dicionário de palavras:
"stocks" - 9
"stole" - 9
"stolen" - 13
"stomach" - 4
"stomacher" - 2
"stone" - 219
"stonecutters" - 2
"stoned" - 30
"stones" - 191
"stonest" - 2
"stoning" - 1
"stony" - 9
"stood" - 352
"stoodest" - 1
"stool" - 4
"stoop" - 3
"stooped" - 3
"stooping" - 2
"stop" - 13
"stopped" - 21
"stoppeth" - 3
"stopping" - 3
"stopt" - 2
"storax" - 2
"store" - 17
"stored" - 6
"storehouse" - 6
"storehouses" - 14
"storeroom" - 2
"storerooms" - 3
"stores" - 10
"storest" - 1
"storeth" - 1
"stories" - 4
"storing" - 1
"stork" - 2
"storm" - 23
"storms" - 5
"stormy" - 3
"story" - 2
"stout" - 11
"stoutest" - 3
"stoutly" - 1
"straggling" - 2
"straight" - 29
"straightway" - 1
"strain" - 1
"straineth" - 1
"strait" - 11
"straiten" - 4
"straitened" - 18
"straiteneth" - 1
"straitness" - 3
"straits" - 1
"strakes" - 1
"strange" - 141
"stranger" - 121
"strangers" - 114
"strangled" - 5
"stratagem" - 1
"stratagems" - 1
"straw" - 16
"stray" - 2
"strayed" - 1
"straying" - 1
"stream" - 11
"streams" - 23
"street" - 42
"streets" - 70
"strength" - 372
"strengthen" - 34
"strengthened" - 82
"strengtheneth" - 2
"strengthening" - 3
"stretch" - 39
"stretched" - 90
"stretchedst" - 1
"stretchest" - 2
"stretcheth" - 5
"stretching" - 14
"strew" - 1
"strewed" - 9
"strewing" - 1
"strict" - 2
"strictly" - 10
"strictness" - 1
"strife" - 21
"strifes" - 4
"strike" - 95
"striker" - 3
"strikers" - 1
"strikest" - 3
"striketh" - 13
"striking" - 17
"string" - 1
"strings" - 7
"strip" - 11
"stripe" - 2
"stripes" - 25
"stripling" - 1
"stripped" - 29
"strippeth" - 1
"stripping" - 2
"stript" - 3
"strive" - 8
"striveth" - 3
"striving" - 3
"strivings" - 1
"stroke" - 13
"strokes" - 1
"strong" - 326
"stronger" - 41
"strongest" - 11
"strongholds" - 1
"strongly" - 10
"strove" - 9
"struck" - 163
"struckest" - 1
"structure" - 1
"struggled" - 1
"strumpet" - 3
"stubble" - 18
"stubborn" - 12
"stubbornness" - 2
"stuck" - 10
"studied" - 2
"studieth" - 3
"studious" - 1
"study" - 7
"studying" - 2
"stuff" - 4
"stumble" - 15
"stumbled" - 5
"stumbleth" - 3
"stumbling" - 8
"stumbling-block" - 1
"stumbling-stone" - 1
"stumblingblock" - 29
"stumblingblocks" - 4
"stumblingstone" - 1
"stump" - 4
"stupefied" - 3
"stupendous" - 1
"stupid" - 1
"style" - 11
"styled" - 2
"subdue" - 10
"subdued" - 14
"subduest" - 1
"subdueth" - 2
"subject" - 78
"subjected" - 5
"subjection" - 10
"subjects" - 10
"sublime" - 3
"sublimity" - 3
"submission" - 4
"submit" - 7
"submits" - 2
"submitted" - 1
"submitteth" - 1
"submitting" - 1
"subordination" - 1
"suborn" - 1
"suborned" - 1
"subscribe" - 2
"subscribed" - 1
"subscribers" - 2
"subsequent" - 1
"subsist" - 1
"subsistence" - 1
"substance" - 78
"substituted" - 2
"substitution" - 1
"subtile" - 2
"subtilties" - 2
"subtilty" - 4
"subtle" - 5
"subtlety" - 2
"suburbs" - 81
"subvert" - 1
"subverted" - 2
"subverting" - 2
"succeed" - 18
"succeeded" - 14
"succeedeth" - 7
"succeeding" - 1
"succeeds" - 2
"success" - 22
"successful" - 1
"succession" - 8
"successions" - 2
"successively" - 1
"successor" - 10
"successors" - 13
"succour" - 9
"succours" - 4
"such" - 412
"suck" - 18
"sucking" - 6
"suckled" - 1
"suckling" - 2
"sucklings" - 5
"sudden" - 32
"suddenly" - 46
"suddenness" - 1
"sues" - 1
"suffer" - 150
"suffered" - 74
"sufferest" - 2
"suffereth" - 9
"suffering" - 25
"sufferings" - 27
"suffers" - 6
"suffice" - 8
"sufficiency" - 2
"sufficient" - 22
"sufficiently" - 4
"suffocatest" - 1
"suggest" - 1
"suggested" - 6
"suggesting" - 1
"suggestion" - 2
"suggestions" - 1
"suit" - 1
"suitable" - 4
"suits" - 1
"sully" - 1
"sum" - 30
"summer" - 18
"sumptuous" - 1
"sumptuously" - 1
"sums" - 4
"sun" - 225
"sunbeam" - 1
"sunder" - 1
"sundry" - 2
"sung" - 36
"sunk" - 5
"sunset" - 8
"suo" - 1
"sup" - 2
"superabounded" - 1
"superfluities" - 1
"superfluous" - 3
"superintendency" - 1
"superior" - 6
"superiority" - 1
"superiors" - 7
"supernal" - 1
"superscription" - 1
"superstition" - 4
"superstitious" - 7
"supersubstantial" - 1
"supped" - 3
"supper" - 23
"suppers" - 1
"supplant" - 3
"supplanted" - 7
"supplanter" - 1
"supplanteth" - 1
"supplement" - 1
"suppliants" - 1
"supplication" - 57
"supplications" - 12
"supplied" - 9
"supplies" - 1
"supplieth" - 1
"supply" - 5
"support" - 22
"supported" - 7
"supporteth" - 1
"supporting" - 3
"supports" - 1
"suppose" - 14
"supposed" - 17
"supposes" - 2
"supposing" - 7
"suppresseth" - 1
"supremacy" - 2
"supreme" - 1
"sure" - 26
"surely" - 54
"sureties" - 1
"surety" - 15
"suretyship" - 2
"surface" - 5
"surfeited" - 1
"surfeiting" - 4
"surges" - 1
"surmounting" - 1
"surname" - 2
"surnamed" - 23
"surpass" - 1
"surpassed" - 7
"surpasseth" - 3
"surprise" - 1
"surprised" - 3
"surround" - 6
"surrounded" - 23
"surrounding" - 2
"surrounds" - 1
"surveyed" - 2
"surveying" - 2
"survive" - 1
"suspect" - 5
"suspected" - 7
"suspecteth" - 1
"suspecting" - 1
"suspense" - 2
"suspicion" - 4
"suspicions" - 1
"sustain" - 4
"sustenance" - 3
"swaddled" - 1
"swaddling" - 4
"swallow" - 14
"swallowed" - 27
"swalloweth" - 2
"swallowing" - 2
"swallows" - 1
"swam" - 3
"swamp" - 1
"swan" - 2
"swarm" - 5
"swarmed" - 1
"swathed" - 1
"swear" - 65
"swearers" - 1
"sweareth" - 14
"swearing" - 7
"sweat" - 5
"sweep" - 3
"sweet" - 121
"sweeten" - 1
"sweeteneth" - 1
"sweeter" - 4
"sweetly" - 2
"sweetmeats" - 1
"sweetness" - 22
"sweetsmelling" - 2
"swell" - 8
"swelled" - 3
"swelling" - 13
"swellings" - 1
"swept" - 4
"swift" - 23
"swifter" - 6
"swiftest" - 1
"swiftly" - 9
"swim" - 3
"swimmeth" - 1
"swimming" - 1
"swine" - 24
"swollen" - 1
"swoon" - 2
"swooned" - 2
"sword" - 476
"swords" - 35
"swore" - 80
"sworest" - 1
"sworn" - 42
"sycamore" - 1
"sycamores" - 4
"symbol" - 1
"symbols" - 1
"symphony" - 4
"synagogue" - 55
"synagogues" - 24
"synonymous" - 1
"system" - 1
"t" - 2
"tabernacle" - 354
"tabernacles" - 54
"table" - 108
"tables" - 62
"tablets" - 3
"tacking" - 1
"tacklings" - 2
"tail" - 12
"tails" - 6
"take" - 902
"taken" - 558
"takes" - 15
"takest" - 5
"taketh" - 61
"taking" - 182
"tale" - 1
"talebearer" - 3
"talent" - 16
"talents" - 61
"tales" - 1
"talk" - 10
"talkative" - 1
"talked" - 12
"talkers" - 1
"talkest" - 1
"talketh" - 1
"talking" - 9
"talks" - 1
"tall" - 11
"taller" - 1
"tallest" - 1
"tamaric" - 1
"tame" - 2
"tamed" - 2
"tanner" - 3
"tapestry" - 6
"target" - 1
"targets" - 2
"tarried" - 12
"tarriest" - 1
"tarrieth" - 1
"tarry" - 15
"tarrying" - 1
"task" - 4
"task-masters" - 1
"taskmasters" - 2
"taste" - 21
"tasted" - 13
"tasteth" - 1
"tasting" - 2
"tattlers" - 1
"taught" - 81
"tax" - 9
"taxed" - 4
"taxes" - 3
"taxgatherer" - 1
"te" - 10
"teach" - 117
"teacher" - 14
"teachers" - 33
"teaches" - 5
"teachest" - 7
"teacheth" - 19
"teaching" - 35
"tear" - 12
"teareth" - 1
"tearing" - 3
"tears" - 60
"teats" - 1
"tedious" - 3
"tediousness" - 1
"tee" - 1
"teeth" - 59
"tel" - 1
"tell" - 230
"tellers" - 2
"tellest" - 1
"telleth" - 6
"telling" - 11
"tells" - 9
"temper" - 1
"temperance" - 3
"temperate" - 1
"tempered" - 47
"tempering" - 4
"tempest" - 25
"tempestuous" - 1
"temple" - 576
"temples" - 33
"temporal" - 18
"temporary" - 1
"temporum" - 1
"tempt" - 16
"temptation" - 36
"temptations" - 11
"tempted" - 33
"temptedst" - 1
"tempter" - 2
"tempteth" - 4
"tempting" - 9
"tempts" - 1
"ten" - 255
"tender" - 27
"tenderly" - 1
"tenderness" - 4
"tending" - 2
"tends" - 1
"tenor" - 1
"tens" - 4
"tent" - 61
"tenth" - 71
"tenths" - 19
"tentmakers" - 1
"tents" - 67
"term" - 1
"termeth" - 1
"terminated" - 1
"terminos" - 1
"terms" - 22
"terra" - 1
"terrestrial" - 2
"terrible" - 51
"terrified" - 16
"terrify" - 14
"terrifying" - 1
"territories" - 1
"terror" - 37
"terrors" - 5
"testament" - 47
"testaments" - 1
"testator" - 2
"testicles" - 3
"testified" - 15
"testifieth" - 4
"testify" - 19
"testifying" - 4
"testimonies" - 43
"testimony" - 229
"tetrarch" - 6
"text" - 23
"texts" - 5
"th" - 3
"than" - 599
"thank" - 2
"thankful" - 2
"thankfulness" - 1
"thanks" - 97
"thanksgiving" - 30
"thanksgivings" - 2
"thankworthy" - 2
"that" - 15252
"the" - 75663
"theatre" - 2
"thee" - 4001
"theft" - 14
"thefts" - 2
"their" - 5136
"theirs" - 17
"thelaw" - 1
"them" - 7643
"themselves" - 435
"then" - 496
"thence" - 175
"thenceforth" - 3
"thenceforward" - 2
"theocracy" - 1
"theraphim" - 4
"there" - 2461
"thereabouts" - 1
"thereat" - 2
"thereby" - 15
"therefore" - 1004
"therein" - 142
"thereof" - 831
"thereon" - 17
"thereto" - 4
"thereunto" - 5
"thereupon" - 9
"therewith" - 22
"these" - 1380
"they" - 8394
"thick" - 22
"thickened" - 1
"thicker" - 3
"thicket" - 1
"thickets" - 3
"thickness" - 5
"thief" - 27
"thieves" - 17
"thigh" - 24
"thighs" - 5
"thin" - 7
"thine" - 46
"thing" - 530
"things" - 2172
"think" - 133
"thinkest" - 17
"thinketh" - 15
"thinking" - 32
"thinks" - 1
"thinner" - 1
"third" - 222
"thirdly" - 4
"thirds" - 1
"thirst" - 48
"thirsted" - 3
"thirsteth" - 3
"thirsting" - 1
"thirsty" - 22
"thirteen" - 13
"thirteenth" - 16
"thirtieth" - 20
"thirty" - 147
"thirty-eight" - 4
"thirty-five" - 6
"thirty-four" - 2
"thirty-nine" - 2
"thirty-seven" - 7
"thirty-seventh" - 2
"thirty-six" - 4
"thirty-third" - 1
"thirty-three" - 5
"thirty-two" - 10
"this" - 3199
"thistle" - 6
"thistles" - 4
"thither" - 85
"thly" - 1
"tho" - 2
"thong" - 2
"thongs" - 1
"thorn" - 12
"thorns" - 50
"thoroughly" - 8
"those" - 481
"thou" - 5418
"though" - 125
"thought" - 159
"thoughtest" - 1
"thoughtful" - 1
"thoughtless" - 1
"thoughts" - 85
"thousand" - 612
"thousands" - 55
"thrash" - 2
"thrashed" - 2
"thrasher" - 1
"thrasheth" - 1
"thrashing" - 4
"thrashingfloor" - 11
"thread" - 4
"threads" - 2
"threaten" - 6
"threatened" - 18
"threateneth" - 4
"threatening" - 6
"threatenings" - 3
"threatens" - 4
"threats" - 11
"three" - 525
"threefold" - 1
"threescore" - 26
"thresh" - 1
"threshing" - 6
"threshingfloor" - 1
"threshold" - 21
"thresholds" - 1
"threw" - 30
"threwest" - 1
"thrice" - 18
"thrive" - 1
"throat" - 15
"throne" - 208
"thrones" - 11
"throng" - 3
"thronged" - 2
"thronging" - 1
"throttled" - 1
"through" - 522
"throughout" - 51
"throw" - 18
"throweth" - 1
"thrown" - 29
"throws" - 2
"thrust" - 31
"thrusted" - 1
"thrusting" - 4
"thumb" - 6
"thumbs" - 2
"thummim" - 1
"thunder" - 23
"thundered" - 6
"thunderings" - 1
"thunders" - 14
"thus" - 262
"thy" - 5940
"thyine" - 6
"thyself" - 213
"tibi" - 4
"tidings" - 28
"tie" - 6
"tied" - 16
"tiger" - 1
"til" - 1
"tile" - 1
"tiles" - 1
"till" - 354
"tillage" - 2
"tilled" - 5
"tillers" - 2
"tilleth" - 3
"timber" - 25
"timbrel" - 7
"timbrels" - 13
"time" - 1007
"times" - 202
"timorous" - 1
"tin" - 8
"tine" - 1
"tingle" - 3
"tinkling" - 1
"tip" - 11
"tire" - 1
"tired" - 1
"tis" - 2
"tithe" - 8
"tithes" - 48
"tithing" - 2
"title" - 23
"titled" - 1
"titles" - 3
"tittle" - 2
"tittles" - 1
"to" - 26462
"to-day" - 7
"to-morrow" - 6
"today" - 12
"toe" - 6
"toes" - 8
"together" - 764
"toil" - 3
"token" - 10
"tokens" - 4
"told" - 313
"tolerable" - 5
"tolerated" - 2
"toll" - 3
"tom" - 1
"tomb" - 2
"tombs" - 2
"tomorrow" - 10
"tone" - 2
"tongs" - 5
"tongue" - 188
"tongued" - 4
"tongues" - 48
"too" - 36
"took" - 735
"tookest" - 3
"tool" - 2
"tooth" - 11
"top" - 116
"topaz" - 6
"tops" - 23
"torch" - 3
"torches" - 4
"tore" - 4
"torment" - 13
"tormented" - 19
"tormentest" - 1
"tormenting" - 1
"tormentor" - 1
"torments" - 18
"torn" - 13
"torrent" - 90
"torrents" - 11
"torture" - 1
"tortured" - 1
"torturers" - 1
"tortures" - 1
"toss" - 2
"tossed" - 7
"tot" - 1
"total" - 1
"tottering" - 1
"touch" - 73
"touched" - 76
"touches" - 1
"toucheth" - 25
"touching" - 31
"tow" - 4
"toward" - 88
"towards" - 276
"towel" - 2
"tower" - 49
"towers" - 29
"town" - 43
"towns" - 47
"toys" - 1
"trace" - 3
"traces" - 1
"traceth" - 1
"trade" - 6
"traded" - 1
"trademark" - 13
"traders" - 1
"trades" - 1
"trading" - 1
"tradition" - 19
"traditions" - 7
"traffic" - 10
"trail" - 1
"traileth" - 1
"train" - 7
"trained" - 8
"traineth" - 1
"training" - 1
"traitor" - 11
"traitors" - 2
"trample" - 3
"trampled" - 1
"trance" - 1
"tranquillity" - 1
"transactions" - 5
"transcribe" - 1
"transcribers" - 1
"transcription" - 1
"transfer" - 3
"transferred" - 4
"transfigured" - 4
"transformed" - 3
"transformeth" - 1
"transforming" - 1
"transgress" - 21
"transgressed" - 39
"transgresseth" - 3
"transgressing" - 4
"transgression" - 27
"transgressions" - 14
"transgressor" - 7
"transgressors" - 18
"transitory" - 1
"translate" - 1
"translated" - 18
"translates" - 2
"translating" - 1
"translation" - 11
"translations" - 1
"translators" - 5
"transmigration" - 4
"transmitted" - 1
"transom" - 2
"transparent" - 1
"transplanted" - 2
"transport" - 1
"transported" - 2
"transubstantiation" - 1
"trap" - 2
"traps" - 1
"travail" - 8
"travailest" - 1
"travaileth" - 2
"travailing" - 1
"travel" - 1
"travelled" - 1
"traveller" - 3
"travellers" - 2
"travelling" - 1
"travels" - 2
"treacherous" - 5
"treacherously" - 7
"treachery" - 5
"tread" - 38
"treader" - 2
"treaders" - 2
"treadest" - 1
"treadeth" - 5
"treading" - 6
"treason" - 10
"treasure" - 42
"treasurer" - 1
"treasurers" - 1
"treasures" - 82
"treasurest" - 1
"treasury" - 19
"treat" - 12
"treated" - 16
"treating" - 4
"treatise" - 2
"treatment" - 4
"treats" - 6
"tree" - 218
"trees" - 164
"tremble" - 17
"trembled" - 23
"trembleth" - 2
"trembling" - 33
"tremendous" - 1
"trench" - 9
"trespass" - 25
"trespassed" - 3
"trespasses" - 2
"trial" - 17
"trials" - 5
"tribe" - 277
"tribes" - 153
"tribulation" - 73
"tribulations" - 19
"tribunal" - 6
"tribune" - 22
"tribunes" - 12
"tributaries" - 6
"tributary" - 5
"tribute" - 37
"tributes" - 14
"trickling" - 1
"tried" - 39
"trier" - 1
"triest" - 1
"trieth" - 6
"triflers" - 2
"trifling" - 1
"trimmed" - 2
"triple" - 1
"tripled" - 1
"triumph" - 6
"triumphant" - 5
"triumphed" - 2
"triumpher" - 1
"triumpheth" - 1
"triumphing" - 1
"trod" - 10
"trodden" - 36
"troop" - 5
"troops" - 43
"trophies" - 1
"trouble" - 89
"troubled" - 156
"troubles" - 14
"troublesome" - 12
"troublest" - 2
"troubleth" - 7
"troubling" - 1
"troughs" - 5
"trowel" - 3
"true" - 184
"truest" - 1
"truly" - 15
"trumpet" - 83
"trumpeters" - 1
"trumpets" - 65
"trust" - 131
"trusted" - 34
"trustedst" - 2
"trustest" - 8
"trusteth" - 18
"trusting" - 18
"trusty" - 1
"truth" - 335
"truths" - 6
"try" - 27
"trying" - 2
"tui" - 1
"tumbling" - 1
"tumult" - 31
"tumults" - 2
"tune" - 5
"tunes" - 3
"tunic" - 7
"tunick" - 3
"tunicks" - 2
"tunics" - 3
"tuo" - 1
"turbans" - 1
"turn" - 203
"turned" - 335
"turnedst" - 1
"turnest" - 4
"turneth" - 19
"turning" - 40
"turnings" - 1
"turns" - 7
"turpentine" - 6
"turpitude" - 1
"turtle" - 6
"turtledove" - 1
"turtledoves" - 1
"turtles" - 8
"tutors" - 1
"tuum" - 1
"twelfth" - 28
"twelve" - 214
"twentieth" - 58
"twenty" - 261
"twenty " - 1
"twenty-eight" - 11
"twenty-fifth" - 1
"twenty-five" - 3
"twenty-four" - 9
"twenty-nine" - 4
"twenty-one" - 3
"twenty-seven" - 4
"twenty-three" - 11
"twenty-two" - 15
"twice" - 42
"twig" - 2
"twigs" - 1
"twined" - 1
"twinkling" - 1
"twins" - 9
"twist" - 1
"twisted" - 21
"twisting" - 1
"two" - 859
"two-edged" - 7
"twofold" - 1
"tying" - 2
"type" - 4
"types" - 1
"tyrannical" - 1
"tyrannized" - 1
"tyranny" - 8
"tyrant" - 5
"tyrants" - 3
"u" - 1
"uch" - 1
"udder" - 1
"ulcer" - 7
"ultionum" - 1
"un" - 1
"unable" - 7
"unaccountable" - 1
"unaccustomed" - 1
"unadvised" - 1
"unadvisedly" - 1
"unanimous" - 2
"unanimously" - 1
"unarmed" - 1
"unawares" - 5
"unbecoming" - 1
"unbelief" - 19
"unbeliever" - 3
"unbelievers" - 15
"unbelieving" - 11
"unbloody" - 1
"unburied" - 2
"uncertain" - 13
"uncertainty" - 2
"unchangeable" - 4
"unchanged" - 1
"uncharitable" - 1
"unchaste" - 1
"uncircumcised" - 48
"uncircumcision" - 18
"uncle" - 23
"unclean" - 196
"uncleanness" - 50
"uncleannesses" - 10
"uncles" - 1
"unclothed" - 1
"uncomely" - 1
"uncondemned" - 2
"uncover" - 20
"uncovered" - 9
"uncovereth" - 1
"uncovering" - 2
"unction" - 24
"undefiled" - 20
"undeniable" - 1
"under" - 570
"underfoot" - 1
"undergirding" - 1
"undergo" - 2
"undergone" - 3
"undermine" - 2
"undermined" - 4
"undermining" - 1
"underneath" - 6
"undersetters" - 2
"understand" - 171
"understandest" - 2
"understandeth" - 18
"understanding" - 160
"understandings" - 2
"understands" - 4
"understood" - 140
"undertake" - 1
"undertaketh" - 2
"undertaking" - 3
"undertook" - 2
"underwent" - 2
"underwritten" - 1
"undisciplined" - 1
"undo" - 1
"undone" - 8
"undoubtedly" - 6
"uneasy" - 2
"unenforceability" - 1
"unexpected" - 2
"unexperienced" - 1
"unfaithful" - 6
"unfaithfully" - 1
"unfaithfulness" - 1
"unfeigned" - 4
"unfenced" - 1
"unfolded" - 1
"unforeseen" - 1
"unfrequented" - 1
"unfruitful" - 5
"ungirded" - 1
"ungodliness" - 5
"ungodlinesses" - 1
"ungodly" - 46
"ungracious" - 1
"ungrateful" - 2
"unhappiness" - 2
"unhappy" - 14
"unharnessed" - 1
"unheard" - 2
"unhewn" - 1
"unholy" - 1
"unicorn" - 2
"unicorns" - 6
"uniform" - 2
"uninhabitable" - 1
"uninhabited" - 6
"union" - 2
"unite" - 2
"united" - 4
"unity" - 9
"universally" - 1
"unjust" - 91
"unjustly" - 30
"unknown" - 14
"unlade" - 1
"unlamented" - 1
"unlawful" - 11
"unlearned" - 10
"unleavened" - 52
"unless" - 51
"unlike" - 4
"unlink" - 1
"unlooked" - 3
"unlucky" - 1
"unmarried" - 4
"unmerciful" - 3
"unmercifully" - 1
"unmindful" - 3
"unmoveable" - 2
"unnatural" - 2
"unnecessary" - 1
"unpassable" - 4
"unpleasant" - 1
"unpolished" - 2
"unprepared" - 1
"unprofitable" - 28
"unprofitableness" - 1
"unprotected" - 1
"unpunished" - 10
"unquenchable" - 4
"unquiet" - 3
"unquietness" - 1
"unreasonable" - 1
"unrepented" - 2
"unrevenged" - 1
"unruly" - 2
"unsatiable" - 1
"unsavoury" - 2
"unsearchable" - 10
"unseemly" - 1
"unshod" - 1
"unskilful" - 3
"unsolicited" - 1
"unspeakable" - 5
"unspotted" - 12
"unstable" - 3
"unsteady" - 2
"unstopped" - 1
"unsufferable" - 1
"untempered" - 1
"unthankful" - 4
"until" - 300
"untilled" - 1
"untimely" - 2
"unto" - 1283
"untouched" - 2
"untowardness" - 1
"untruly" - 1
"untruth" - 1
"unwary" - 1
"unwashed" - 3
"unwholesome" - 1
"unwilling" - 1
"unwillingly" - 3
"unwise" - 24
"unwisely" - 1
"unworthily" - 3
"unworthiness" - 1
"unworthy" - 8
"unwritten" - 1
"up" - 2737
"upbraid" - 8
"upbraided" - 5
"upbraider" - 1
"upbraideth" - 5
"upbraiding" - 3
"upbraids" - 2
"updated" - 1
"upheld" - 4
"uphold" - 9
"upholdeth" - 1
"upholding" - 2
"upon" - 3125
"upper" - 38
"uppermost" - 3
"upright" - 34
"uprightly" - 3
"uprightness" - 6
"uproar" - 9
"upside" - 1
"upward" - 51
"upwards" - 8
"urchin" - 1
"urge" - 1
"urged" - 1
"urgent" - 1
"urging" - 2
"urim" - 1
"urine" - 2
"urn" - 3
"us" - 1795
"usage" - 1
"use" - 105
"used" - 67
"useful" - 3
"useless" - 3
"user" - 3
"uses" - 24
"usest" - 1
"useth" - 5
"ushered" - 1
"using" - 12
"usual" - 16
"usually" - 12
"usurer" - 1
"usuries" - 2
"usurpation" - 1
"usurped" - 4
"usurping" - 1
"usury" - 19
"utility" - 1
"utique" - 1
"utmost" - 6
"utter" - 41
"utterance" - 2
"uttered" - 17
"uttereth" - 14
"uttering" - 1
"utterly" - 58
"uttermost" - 22
"vagabond" - 2
"vagabonds" - 2
"vah" - 2
"vain" - 155
"vainly" - 3
"vale" - 21
"vales" - 3
"valiant" - 134
"valiantly" - 3
"valient" - 1
"valley" - 118
"valleys" - 24
"valour" - 14
"valuable" - 2
"value" - 13
"vanish" - 7
"vanished" - 3
"vanisheth" - 1
"vanities" - 16
"vanity" - 72
"vapour" - 8
"vapours" - 1
"variance" - 2
"varied" - 3
"varieth" - 1
"varieties" - 1
"variety" - 13
"various" - 6
"variously" - 3
"vary" - 1
"vast" - 6
"vault" - 2
"vehement" - 2
"vehemently" - 5
"veil" - 46
"veils" - 4
"vein" - 4
"veins" - 2
"venerable" - 7
"veneration" - 9
"venerunt" - 1
"vengeance" - 56
"venial" - 4
"venison" - 5
"venom" - 3
"venomous" - 1
"vent" - 1
"venture" - 3
"ver" - 71
"veracity" - 1
"verba  parum" - 1
"verbis" - 1
"verbs" - 1
"verdure" - 1
"vere" - 1
"verified" - 12
"verify" - 1
"verily" - 5
"verity" - 1
"vermilion" - 2
"verse" - 24
"verses" - 17
"version" - 3
"very" - 403
"vessel" - 81
"vessels" - 204
"vest" - 2
"vested" - 11
"vestment" - 3
"vestments" - 29
"vestplate" - 1
"vesture" - 11
"vetches" - 1
"vex" - 1
"vexation" - 12
"vexed" - 1
"vial" - 8
"vials" - 8
"vice" - 2
"vices" - 8
"victim" - 63
"victims" - 94
"victori" - 1
"victories" - 16
"victorious" - 1
"victory" - 52
"victuals" - 25
"view" - 33
"viewed" - 12
"viewing" - 1
"vigilant" - 2
"vigorous" - 1
"vigorously" - 2
"vigour" - 4
"vile" - 8
"vilest" - 1
"village" - 8
"villages" - 75
"vine" - 43
"vinedressers" - 4
"vinegar" - 11
"vines" - 14
"vineyard" - 93
"vineyards" - 50
"vintage" - 21
"vintages" - 1
"violate" - 5
"violated" - 11
"violates" - 1
"violating" - 2
"violation" - 1
"violence" - 55
"violent" - 26
"violently" - 16
"violet" - 54
"viper" - 3
"vipers" - 4
"vir" - 2
"virgin" - 52
"virginity" - 15
"virgins" - 37
"virtue" - 49
"virtues" - 21
"virtuous" - 9
"virtute" - 1
"virus" - 1
"visage" - 1
"visibility" - 2
"visible" - 7
"visibly" - 3
"vision" - 120
"visions" - 26
"visit" - 76
"visitation" - 26
"visitations" - 1
"visited" - 27
"visitest" - 4
"visiteth" - 2
"visiting" - 5
"visitor" - 1
"visits" - 1
"vital" - 2
"vitals" - 1
"vitiated" - 1
"viz" - 65
"vocation" - 5
"voice" - 555
"voices" - 21
"void" - 60
"voluble" - 1
"volume" - 27
"volumes" - 2
"voluntarily" - 7
"voluntary" - 7
"volunteer" - 1
"volunteers" - 4
"vomit" - 13
"vomited" - 2
"vomiteth" - 1
"vomiting" - 1
"votive" - 1
"vouchsafe" - 4
"vow" - 57
"vowed" - 26
"vowels" - 1
"vowest" - 1
"vows" - 34
"voyage" - 5
"vulgar" - 3
"vulture" - 3
"wafer" - 3
"wafers" - 4
"wag" - 3
"wage" - 1
"wages" - 29
"wagged" - 4
"wagging" - 3
"waging" - 2
"wagon" - 1
"wagons" - 9
"wail" - 1
"wailing" - 7
"wain" - 4
"wains" - 1
"wait" - 89
"waited" - 30
"waiters" - 3
"waiteth" - 8
"waiting" - 18
"waked" - 1
"wakened" - 1
"wakeneth" - 2
"waketh" - 2
"waking" - 1
"walk" - 231
"walked" - 159
"walkest" - 9
"walketh" - 39
"walking" - 45
"walks" - 4
"wall" - 196
"walled" - 13
"wallet" - 2
"wallow" - 1
"wallowing" - 2
"walls" - 134
"wand" - 1
"wander" - 9
"wandered" - 10
"wanderers" - 1
"wandereth" - 1
"wandering" - 11
"want" - 81
"wanted" - 7
"wantest" - 2
"wanteth" - 12
"wanting" - 37
"wanton" - 6
"wants" - 3
"war" - 220
"waranted" - 1
"ward" - 4
"wardens" - 3
"wardrobe" - 3
"wards" - 2
"wares" - 5
"warfare" - 6
"warily" - 1
"warlike" - 3
"warm" - 8
"warmed" - 11
"warming" - 3
"warn" - 3
"warned" - 5
"warneth" - 1
"warning" - 6
"warns" - 11
"warp" - 2
"warrant" - 2
"warranties" - 1
"warred" - 1
"warring" - 1
"warrior" - 5
"warriors" - 18
"wars" - 38
"was" - 5855
"wash" - 71
"washed" - 76
"washes" - 1
"washeth" - 1
"washing" - 14
"washings" - 2
"wasps" - 1
"wast" - 78
"waste" - 90
"wasted" - 42
"waster" - 1
"wastes" - 2
"wasteth" - 2
"wasting" - 6
